model_name,qs_global
afm_dropout_noSM_woTemplates_model_5_multimer_v2_pred_55.pdb,0.627
afm_dropout_full_woTemplates_r3_model_2_multimer_v2_pred_35.pdb,0.627
afm_dropout_full_model_2_multimer_v2_pred_1.pdb,0.627
afm_dropout_full_woTemplates_r3_model_5_multimer_v2_pred_34.pdb,0.627
afm_dropout_noSM_woTemplates_model_2_multimer_v2_pred_57.pdb,0.627
afm_dropout_full_woTemplates_r3_model_3_multimer_v2_pred_53.pdb,0.627
afm_dropout_full_woTemplates_model_3_multimer_v2_pred_8.pdb,0.627
afm_dropout_full_model_2_multimer_v2_pred_44.pdb,0.627
afm_basic_model_4_multimer_v2_pred_10.pdb,0.627
cf_woTemplates_model_3_multimer_v2_pred_44.pdb,0.627
afm_basic_model_2_multimer_v2_pred_11.pdb,0.627
afm_dropout_noSM_woTemplates_model_2_multimer_v2_pred_44.pdb,0.627
afm_dropout_noSM_woTemplates_model_2_multimer_v2_pred_63.pdb,0.627
cf_woTemplates_model_3_multimer_v2_pred_10.pdb,0.627
afm_dropout_full_woTemplates_r3_model_2_multimer_v2_pred_40.pdb,0.627
afm_woTemplates_model_4_multimer_v2_pred_0.pdb,0.627
cf_woTemplates_model_2_multimer_v2_pred_1.pdb,0.626
cf_dropout_full_woTemplates_model_2_multimer_v2_pred_16.pdb,0.626
afm_basic_model_3_multimer_v2_pred_2.pdb,0.626
cf_woTemplates_model_2_multimer_v2_pred_25.pdb,0.626
afm_dropout_noSM_woTemplates_model_2_multimer_v2_pred_49.pdb,0.626
afm_dropout_full_model_2_multimer_v2_pred_39.pdb,0.626
afm_dropout_full_model_2_multimer_v2_pred_57.pdb,0.626
afm_dropout_full_model_2_multimer_v2_pred_54.pdb,0.626
afm_basic_model_2_multimer_v2_pred_41.pdb,0.626
afm_basic_model_2_multimer_v2_pred_28.pdb,0.626
afm_basic_model_2_multimer_v2_pred_58.pdb,0.626
cf_woTemplates_model_2_multimer_v2_pred_27.pdb,0.626
afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_64.pdb,0.626
afm_basic_model_2_multimer_v2_pred_16.pdb,0.626
afm_dropout_full_woTemplates_r3_model_5_multimer_v2_pred_43.pdb,0.626
afm_dropout_full_model_2_multimer_v2_pred_32.pdb,0.625
afm_dropout_full_woTemplates_r3_model_3_multimer_v2_pred_11.pdb,0.625
cf_dropout_full_woTemplates_model_2_multimer_v2_pred_48.pdb,0.625
afm_dropout_noSM_woTemplates_model_4_multimer_v2_pred_37.pdb,0.625
afm_basic_model_2_multimer_v2_pred_7.pdb,0.625
afm_dropout_full_woTemplates_model_4_multimer_v2_pred_36.pdb,0.625
afm_dropout_full_woTemplates_model_4_multimer_v2_pred_17.pdb,0.625
afm_dropout_full_woTemplates_r3_model_1_multimer_v2_pred_26.pdb,0.625
cf_woTemplates_model_2_multimer_v2_pred_21.pdb,0.625
afm_dropout_full_model_2_multimer_v2_pred_38.pdb,0.625
afm_basic_model_2_multimer_v2_pred_14.pdb,0.625
afm_basic_model_2_multimer_v2_pred_62.pdb,0.625
cf_woTemplates_model_4_multimer_v2_pred_14.pdb,0.625
afm_dropout_noSM_woTemplates_model_2_multimer_v2_pred_45.pdb,0.625
cf_woTemplates_model_3_multimer_v2_pred_29.pdb,0.624
afm_basic_model_2_multimer_v2_pred_37.pdb,0.624
afm_dropout_full_model_2_multimer_v2_pred_14.pdb,0.624
afm_basic_model_2_multimer_v2_pred_19.pdb,0.624
afm_dropout_full_model_3_multimer_v2_pred_15.pdb,0.624
afm_basic_model_3_multimer_v2_pred_8.pdb,0.624
cf_dropout_full_woTemplates_model_2_multimer_v2_pred_28.pdb,0.624
cf_dropout_full_woTemplates_model_2_multimer_v2_pred_21.pdb,0.624
afm_basic_model_3_multimer_v2_pred_50.pdb,0.624
cf_dropout_full_woTemplates_model_2_multimer_v2_pred_46.pdb,0.624
afm_dropout_noSM_woTemplates_model_4_multimer_v2_pred_18.pdb,0.624
cf_woTemplates_model_3_multimer_v2_pred_20.pdb,0.624
afm_dropout_full_woTemplates_r3_model_3_multimer_v2_pred_29.pdb,0.624
cf_woTemplates_model_3_multimer_v2_pred_25.pdb,0.624
afm_dropout_full_woTemplates_model_2_multimer_v2_pred_42.pdb,0.623
afm_dropout_full_woTemplates_r3_model_5_multimer_v2_pred_59.pdb,0.623
cf_woTemplates_model_2_multimer_v2_pred_17.pdb,0.623
afm_dropout_full_model_2_multimer_v2_pred_11.pdb,0.623
afm_dropout_noSM_woTemplates_model_2_multimer_v2_pred_15.pdb,0.623
cf_dropout_full_woTemplates_model_2_multimer_v2_pred_64.pdb,0.623
afm_basic_model_2_multimer_v2_pred_50.pdb,0.623
afm_basic_model_4_multimer_v2_pred_2.pdb,0.623
afm_dropout_full_woTemplates_r3_model_2_multimer_v2_pred_37.pdb,0.623
afm_dropout_noSM_woTemplates_model_4_multimer_v2_pred_16.pdb,0.623
afm_dropout_full_woTemplates_model_4_multimer_v2_pred_18.pdb,0.623
afm_dropout_noSM_woTemplates_model_4_multimer_v2_pred_1.pdb,0.623
cf_woTemplates_model_3_multimer_v2_pred_28.pdb,0.623
cf_woTemplates_model_2_multimer_v2_pred_30.pdb,0.623
afm_basic_model_2_multimer_v2_pred_30.pdb,0.623
afm_dropout_full_model_2_multimer_v2_pred_20.pdb,0.622
cf_woTemplates_model_3_multimer_v2_pred_46.pdb,0.622
afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_32.pdb,0.622
afm_dropout_full_model_2_multimer_v2_pred_30.pdb,0.622
afm_dropout_full_model_2_multimer_v2_pred_31.pdb,0.622
afm_dropout_noSM_woTemplates_model_2_multimer_v2_pred_21.pdb,0.622
cf_woTemplates_model_2_multimer_v2_pred_4.pdb,0.622
cf_dropout_full_woTemplates_model_2_multimer_v2_pred_14.pdb,0.622
afm_basic_model_3_multimer_v2_pred_14.pdb,0.622
afm_woTemplates_model_2_multimer_v2_pred_45.pdb,0.622
cf_woTemplates_model_2_multimer_v2_pred_63.pdb,0.622
cf_woTemplates_model_3_multimer_v2_pred_31.pdb,0.621
cf_dropout_full_woTemplates_model_2_multimer_v2_pred_8.pdb,0.621
afm_basic_model_2_multimer_v2_pred_26.pdb,0.621
cf_woTemplates_model_3_multimer_v2_pred_17.pdb,0.621
afm_dropout_full_woTemplates_r3_model_3_multimer_v2_pred_33.pdb,0.621
cf_dropout_full_woTemplates_model_2_multimer_v2_pred_56.pdb,0.621
afm_dropout_full_woTemplates_r3_model_5_multimer_v2_pred_6.pdb,0.621
cf_woTemplates_model_2_multimer_v2_pred_33.pdb,0.621
afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_37.pdb,0.621
cf_woTemplates_model_3_multimer_v2_pred_15.pdb,0.621
afm_woTemplates_model_5_multimer_v2_pred_34.pdb,0.621
cf_dropout_full_woTemplates_model_2_multimer_v2_pred_12.pdb,0.62
cf_woTemplates_model_2_multimer_v2_pred_11.pdb,0.62
afm_dropout_full_woTemplates_r3_model_5_multimer_v2_pred_3.pdb,0.62
afm_dropout_noSM_woTemplates_model_5_multimer_v2_pred_4.pdb,0.62
afm_basic_model_2_multimer_v2_pred_53.pdb,0.62
afm_dropout_full_model_2_multimer_v2_pred_33.pdb,0.62
afm_dropout_full_woTemplates_r3_model_3_multimer_v2_pred_9.pdb,0.62
afm_woTemplates_model_2_multimer_v2_pred_66.pdb,0.62
cf_woTemplates_model_2_multimer_v2_pred_5.pdb,0.62
afm_dropout_full_woTemplates_r3_model_5_multimer_v2_pred_24.pdb,0.619
afm_dropout_full_model_2_multimer_v2_pred_35.pdb,0.619
cf_woTemplates_model_2_multimer_v2_pred_31.pdb,0.619
cf_dropout_full_woTemplates_model_2_multimer_v2_pred_31.pdb,0.619
afm_dropout_full_model_5_multimer_v2_pred_49.pdb,0.619
cf_woTemplates_model_2_multimer_v2_pred_46.pdb,0.619
afm_dropout_full_woTemplates_r3_model_2_multimer_v2_pred_23.pdb,0.619
cf_woTemplates_model_3_multimer_v2_pred_64.pdb,0.619
cf_woTemplates_model_3_multimer_v2_pred_51.pdb,0.619
cf_woTemplates_model_3_multimer_v2_pred_55.pdb,0.619
cf_woTemplates_model_2_multimer_v2_pred_18.pdb,0.619
afm_basic_model_2_multimer_v2_pred_17.pdb,0.619
afm_dropout_full_model_4_multimer_v2_pred_48.pdb,0.618
cf_woTemplates_model_3_multimer_v2_pred_26.pdb,0.618
cf_woTemplates_model_3_multimer_v2_pred_33.pdb,0.618
afm_dropout_full_model_2_multimer_v2_pred_56.pdb,0.618
afm_dropout_noSM_woTemplates_model_4_multimer_v2_pred_47.pdb,0.618
afm_basic_model_2_multimer_v2_pred_43.pdb,0.618
cf_dropout_full_woTemplates_model_2_multimer_v2_pred_23.pdb,0.618
afm_basic_model_2_multimer_v2_pred_5.pdb,0.618
cf_woTemplates_model_3_multimer_v2_pred_36.pdb,0.618
afm_dropout_full_woTemplates_model_2_multimer_v2_pred_8.pdb,0.618
afm_basic_model_4_multimer_v2_pred_5.pdb,0.618
afm_dropout_noSM_woTemplates_model_2_multimer_v2_pred_50.pdb,0.618
cf_woTemplates_model_4_multimer_v2_pred_32.pdb,0.618
afm_dropout_full_woTemplates_r3_model_5_multimer_v2_pred_60.pdb,0.618
cf_woTemplates_model_3_multimer_v2_pred_27.pdb,0.618
cf_woTemplates_model_3_multimer_v2_pred_7.pdb,0.618
afm_dropout_full_woTemplates_model_4_multimer_v2_pred_48.pdb,0.618
cf_woTemplates_model_3_multimer_v2_pred_66.pdb,0.618
cf_woTemplates_model_2_multimer_v2_pred_62.pdb,0.618
afm_dropout_noSM_woTemplates_model_4_multimer_v2_pred_25.pdb,0.617
afm_dropout_full_model_2_multimer_v2_pred_66.pdb,0.617
afm_basic_model_2_multimer_v2_pred_13.pdb,0.617
afm_dropout_full_model_5_multimer_v2_pred_5.pdb,0.617
afm_basic_model_4_multimer_v2_pred_60.pdb,0.617
afm_basic_model_2_multimer_v2_pred_33.pdb,0.617
afm_basic_model_2_multimer_v2_pred_29.pdb,0.617
afm_dropout_noSM_woTemplates_model_4_multimer_v2_pred_38.pdb,0.617
afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_40.pdb,0.617
cf_woTemplates_model_2_multimer_v2_pred_57.pdb,0.617
afm_dropout_full_woTemplates_r3_model_2_multimer_v2_pred_15.pdb,0.616
afm_basic_model_4_multimer_v2_pred_9.pdb,0.616
afm_basic_model_4_multimer_v2_pred_6.pdb,0.616
afm_basic_model_4_multimer_v2_pred_29.pdb,0.616
afm_basic_model_2_multimer_v2_pred_24.pdb,0.616
afm_dropout_full_woTemplates_r3_model_5_multimer_v2_pred_57.pdb,0.616
afm_dropout_noSM_woTemplates_model_4_multimer_v2_pred_60.pdb,0.616
cf_woTemplates_model_3_multimer_v2_pred_49.pdb,0.616
cf_woTemplates_model_3_multimer_v2_pred_23.pdb,0.616
afm_dropout_noSM_woTemplates_model_2_multimer_v2_pred_42.pdb,0.616
afm_dropout_full_woTemplates_r3_model_2_multimer_v2_pred_34.pdb,0.616
cf_woTemplates_model_3_multimer_v2_pred_52.pdb,0.616
afm_dropout_full_woTemplates_model_2_multimer_v2_pred_27.pdb,0.616
afm_dropout_full_woTemplates_model_4_multimer_v2_pred_46.pdb,0.616
cf_woTemplates_model_3_multimer_v2_pred_1.pdb,0.615
afm_dropout_noSM_woTemplates_model_4_multimer_v2_pred_65.pdb,0.615
cf_dropout_full_woTemplates_model_3_multimer_v2_pred_35.pdb,0.615
cf_woTemplates_model_3_multimer_v2_pred_0.pdb,0.615
cf_dropout_full_woTemplates_model_2_multimer_v2_pred_33.pdb,0.615
afm_dropout_full_woTemplates_r3_model_3_multimer_v2_pred_34.pdb,0.615
afm_woTemplates_model_3_multimer_v2_pred_61.pdb,0.615
afm_basic_model_4_multimer_v2_pred_11.pdb,0.615
afm_dropout_full_woTemplates_r3_model_3_multimer_v2_pred_66.pdb,0.615
afm_dropout_full_model_2_multimer_v2_pred_41.pdb,0.615
afm_basic_model_2_multimer_v2_pred_12.pdb,0.615
cf_dropout_full_woTemplates_model_2_multimer_v2_pred_10.pdb,0.615
afm_basic_model_2_multimer_v2_pred_57.pdb,0.615
afm_dropout_noSM_woTemplates_model_4_multimer_v2_pred_6.pdb,0.615
afm_dropout_full_model_2_multimer_v2_pred_26.pdb,0.615
afm_dropout_full_woTemplates_model_4_multimer_v2_pred_0.pdb,0.614
cf_woTemplates_model_2_multimer_v2_pred_60.pdb,0.614
afm_basic_model_3_multimer_v2_pred_24.pdb,0.614
afm_dropout_full_woTemplates_r3_model_3_multimer_v2_pred_32.pdb,0.614
cf_woTemplates_model_4_multimer_v2_pred_9.pdb,0.614
afm_dropout_full_model_4_multimer_v2_pred_11.pdb,0.614
afm_dropout_full_model_2_multimer_v2_pred_12.pdb,0.614
afm_woTemplates_model_5_multimer_v2_pred_5.pdb,0.613
cf_woTemplates_model_3_multimer_v2_pred_58.pdb,0.613
cf_woTemplates_model_2_multimer_v2_pred_0.pdb,0.613
afm_basic_model_2_multimer_v2_pred_10.pdb,0.613
afm_dropout_full_woTemplates_model_5_multimer_v2_pred_17.pdb,0.613
cf_dropout_full_woTemplates_model_2_multimer_v2_pred_27.pdb,0.613
cf_woTemplates_model_2_multimer_v2_pred_12.pdb,0.613
cf_woTemplates_model_3_multimer_v2_pred_32.pdb,0.612
afm_dropout_full_woTemplates_r3_model_1_multimer_v2_pred_47.pdb,0.612
afm_basic_model_4_multimer_v2_pred_63.pdb,0.612
cf_woTemplates_model_3_multimer_v2_pred_41.pdb,0.612
cf_dropout_full_woTemplates_model_3_multimer_v2_pred_13.pdb,0.612
afm_dropout_full_woTemplates_r3_model_3_multimer_v2_pred_47.pdb,0.611
afm_basic_model_4_multimer_v2_pred_54.pdb,0.611
afm_dropout_full_woTemplates_r3_model_3_multimer_v2_pred_18.pdb,0.611
cf_woTemplates_model_2_multimer_v2_pred_2.pdb,0.611
cf_woTemplates_model_2_multimer_v2_pred_23.pdb,0.611
afm_dropout_full_model_2_multimer_v2_pred_52.pdb,0.611
cf_woTemplates_model_3_multimer_v2_pred_48.pdb,0.611
cf_woTemplates_model_3_multimer_v2_pred_53.pdb,0.61
cf_woTemplates_model_3_multimer_v2_pred_34.pdb,0.61
afm_dropout_full_woTemplates_model_2_multimer_v2_pred_29.pdb,0.61
afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_46.pdb,0.61
afm_dropout_full_woTemplates_model_3_multimer_v2_pred_1.pdb,0.609
afm_dropout_full_woTemplates_r3_model_5_multimer_v2_pred_21.pdb,0.609
afm_dropout_full_woTemplates_r3_model_2_multimer_v2_pred_48.pdb,0.609
cf_woTemplates_model_4_multimer_v2_pred_48.pdb,0.609
afm_woTemplates_model_4_multimer_v2_pred_56.pdb,0.608
afm_dropout_full_woTemplates_r3_model_5_multimer_v2_pred_41.pdb,0.608
cf_woTemplates_model_2_multimer_v2_pred_26.pdb,0.608
cf_woTemplates_model_2_multimer_v2_pred_40.pdb,0.608
cf_woTemplates_model_3_multimer_v2_pred_37.pdb,0.608
cf_woTemplates_model_2_multimer_v2_pred_61.pdb,0.607
afm_dropout_full_model_4_multimer_v2_pred_10.pdb,0.607
afm_dropout_noSM_woTemplates_model_4_multimer_v2_pred_55.pdb,0.607
afm_basic_model_4_multimer_v2_pred_64.pdb,0.607
afm_woTemplates_model_4_multimer_v2_pred_47.pdb,0.606
afm_dropout_full_woTemplates_model_5_multimer_v2_pred_33.pdb,0.606
afm_dropout_full_woTemplates_r3_model_5_multimer_v2_pred_58.pdb,0.606
afm_dropout_full_woTemplates_r3_model_5_multimer_v2_pred_32.pdb,0.606
cf_dropout_full_woTemplates_model_2_multimer_v2_pred_44.pdb,0.606
afm_woTemplates_model_1_multimer_v3_pred_51.pdb,0.606
afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_58.pdb,0.606
afm_basic_model_3_multimer_v2_pred_26.pdb,0.605
afm_dropout_full_model_2_multimer_v2_pred_46.pdb,0.605
afm_dropout_noSM_woTemplates_model_2_multimer_v2_pred_38.pdb,0.605
afm_dropout_full_woTemplates_model_5_multimer_v2_pred_66.pdb,0.605
afm_dropout_full_woTemplates_r3_model_2_multimer_v2_pred_32.pdb,0.605
afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_57.pdb,0.605
afm_dropout_full_woTemplates_model_5_multimer_v2_pred_8.pdb,0.605
afm_dropout_full_model_3_multimer_v2_pred_51.pdb,0.604
cf_woTemplates_model_2_multimer_v2_pred_32.pdb,0.604
cf_dropout_full_woTemplates_model_3_multimer_v2_pred_21.pdb,0.604
afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_2.pdb,0.604
afm_dropout_noSM_woTemplates_model_4_multimer_v2_pred_2.pdb,0.604
cf_woTemplates_model_2_multimer_v2_pred_56.pdb,0.603
afm_dropout_full_woTemplates_model_4_multimer_v2_pred_45.pdb,0.603
afm_dropout_full_model_2_multimer_v2_pred_64.pdb,0.603
cf_dropout_full_woTemplates_model_2_multimer_v2_pred_65.pdb,0.603
cf_woTemplates_model_2_multimer_v2_pred_42.pdb,0.603
cf_dropout_full_woTemplates_model_2_multimer_v2_pred_17.pdb,0.603
afm_dropout_full_woTemplates_model_4_multimer_v2_pred_9.pdb,0.602
afm_dropout_full_model_4_multimer_v2_pred_34.pdb,0.602
cf_woTemplates_model_3_multimer_v2_pred_5.pdb,0.602
cf_woTemplates_model_2_multimer_v2_pred_15.pdb,0.602
afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_43.pdb,0.602
afm_dropout_full_woTemplates_r3_model_2_multimer_v2_pred_11.pdb,0.602
afm_dropout_noSM_woTemplates_model_2_multimer_v2_pred_18.pdb,0.601
afm_dropout_full_woTemplates_model_4_multimer_v2_pred_15.pdb,0.601
afm_dropout_full_model_5_multimer_v2_pred_62.pdb,0.601
afm_dropout_full_model_4_multimer_v2_pred_23.pdb,0.601
afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_23.pdb,0.601
afm_woTemplates_model_3_multimer_v2_pred_2.pdb,0.601
afm_dropout_noSM_woTemplates_model_5_multimer_v2_pred_7.pdb,0.6
afm_dropout_full_woTemplates_r3_model_5_multimer_v2_pred_5.pdb,0.6
afm_dropout_full_woTemplates_r3_model_3_multimer_v2_pred_40.pdb,0.6
afm_dropout_full_model_2_multimer_v2_pred_15.pdb,0.6
afm_dropout_full_woTemplates_model_4_multimer_v2_pred_21.pdb,0.6
cf_dropout_full_woTemplates_model_2_multimer_v2_pred_24.pdb,0.6
afm_dropout_full_woTemplates_model_4_multimer_v2_pred_7.pdb,0.6
cf_dropout_full_woTemplates_model_5_multimer_v2_pred_16.pdb,0.6
afm_dropout_noSM_woTemplates_model_4_multimer_v2_pred_34.pdb,0.6
afm_dropout_full_woTemplates_model_4_multimer_v2_pred_37.pdb,0.599
afm_dropout_full_woTemplates_r3_model_5_multimer_v2_pred_65.pdb,0.599
cf_dropout_full_woTemplates_model_5_multimer_v2_pred_61.pdb,0.599
afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_63.pdb,0.599
afm_basic_model_4_multimer_v2_pred_3.pdb,0.599
cf_dropout_full_woTemplates_model_5_multimer_v2_pred_9.pdb,0.598
cf_dropout_full_woTemplates_model_3_multimer_v2_pred_27.pdb,0.598
cf_woTemplates_model_2_multimer_v2_pred_16.pdb,0.598
afm_dropout_noSM_woTemplates_model_2_multimer_v2_pred_58.pdb,0.598
afm_dropout_noSM_woTemplates_model_4_multimer_v2_pred_12.pdb,0.598
afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_30.pdb,0.597
afm_dropout_full_model_2_multimer_v2_pred_4.pdb,0.597
afm_dropout_full_woTemplates_model_4_multimer_v2_pred_26.pdb,0.597
afm_dropout_full_model_2_multimer_v2_pred_60.pdb,0.597
afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_14.pdb,0.596
afm_basic_model_1_multimer_v2_pred_4.pdb,0.596
afm_woTemplates_model_4_multimer_v2_pred_1.pdb,0.596
afm_dropout_noSM_woTemplates_model_4_multimer_v2_pred_44.pdb,0.596
afm_woTemplates_model_5_multimer_v2_pred_59.pdb,0.596
afm_woTemplates_model_4_multimer_v2_pred_7.pdb,0.596
afm_dropout_full_model_2_multimer_v2_pred_53.pdb,0.595
afm_dropout_full_woTemplates_r3_model_5_multimer_v2_pred_48.pdb,0.595
afm_dropout_full_woTemplates_model_4_multimer_v2_pred_59.pdb,0.595
cf_woTemplates_model_2_multimer_v2_pred_38.pdb,0.595
afm_dropout_full_woTemplates_r3_model_5_multimer_v2_pred_23.pdb,0.595
afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_27.pdb,0.594
cf_dropout_full_woTemplates_model_4_multimer_v2_pred_47.pdb,0.594
afm_dropout_full_model_5_multimer_v2_pred_13.pdb,0.594
afm_basic_model_3_multimer_v2_pred_0.pdb,0.594
cf_dropout_full_woTemplates_model_2_multimer_v2_pred_60.pdb,0.593
afm_dropout_full_woTemplates_model_5_multimer_v2_pred_44.pdb,0.593
afm_dropout_full_woTemplates_r3_model_2_multimer_v3_pred_47.pdb,0.593
afm_dropout_full_woTemplates_model_2_multimer_v2_pred_46.pdb,0.593
afm_woTemplates_model_2_multimer_v2_pred_54.pdb,0.593
afm_dropout_full_model_4_multimer_v2_pred_31.pdb,0.592
cf_dropout_full_woTemplates_model_5_multimer_v2_pred_36.pdb,0.592
cf_woTemplates_model_4_multimer_v2_pred_31.pdb,0.592
afm_woTemplates_model_5_multimer_v2_pred_22.pdb,0.592
afm_dropout_full_woTemplates_r3_model_5_multimer_v2_pred_8.pdb,0.592
cf_woTemplates_model_2_multimer_v2_pred_34.pdb,0.591
cf_woTemplates_model_3_multimer_v2_pred_65.pdb,0.591
cf_woTemplates_model_4_multimer_v2_pred_58.pdb,0.591
cf_woTemplates_model_4_multimer_v2_pred_25.pdb,0.591
afm_dropout_full_model_3_multimer_v2_pred_61.pdb,0.591
afm_woTemplates_model_5_multimer_v2_pred_43.pdb,0.591
cf_woTemplates_model_4_multimer_v2_pred_55.pdb,0.591
afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_25.pdb,0.591
afm_basic_model_3_multimer_v2_pred_13.pdb,0.591
afm_woTemplates_model_4_multimer_v2_pred_40.pdb,0.59
afm_dropout_full_model_4_multimer_v2_pred_22.pdb,0.59
afm_dropout_full_model_4_multimer_v2_pred_7.pdb,0.59
afm_dropout_full_woTemplates_r3_model_3_multimer_v2_pred_10.pdb,0.59
cf_woTemplates_model_4_multimer_v2_pred_28.pdb,0.589
afm_dropout_full_woTemplates_r3_model_5_multimer_v2_pred_25.pdb,0.589
afm_dropout_full_woTemplates_r3_model_5_multimer_v2_pred_61.pdb,0.588
afm_basic_model_3_multimer_v2_pred_56.pdb,0.588
afm_dropout_full_woTemplates_model_5_multimer_v2_pred_57.pdb,0.588
afm_dropout_full_woTemplates_r3_model_5_multimer_v2_pred_46.pdb,0.587
afm_dropout_noSM_woTemplates_model_1_multimer_v3_pred_66.pdb,0.587
cf_woTemplates_model_3_multimer_v2_pred_21.pdb,0.587
afm_dropout_full_woTemplates_r3_model_5_multimer_v2_pred_26.pdb,0.587
cf_woTemplates_model_2_multimer_v2_pred_54.pdb,0.587
afm_dropout_full_model_4_multimer_v2_pred_32.pdb,0.586
cf_dropout_full_woTemplates_model_4_multimer_v2_pred_50.pdb,0.586
afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_10.pdb,0.586
afm_dropout_full_model_4_multimer_v2_pred_53.pdb,0.586
afm_basic_model_3_multimer_v2_pred_21.pdb,0.585
afm_dropout_full_woTemplates_r3_model_5_multimer_v2_pred_13.pdb,0.585
afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_39.pdb,0.585
cf_woTemplates_model_2_multimer_v2_pred_37.pdb,0.585
afm_dropout_full_woTemplates_r3_model_4_multimer_v2_pred_28.pdb,0.585
afm_dropout_full_woTemplates_r3_model_5_multimer_v2_pred_52.pdb,0.584
cf_woTemplates_model_2_multimer_v2_pred_52.pdb,0.584
afm_basic_model_4_multimer_v2_pred_47.pdb,0.583
afm_dropout_full_model_3_multimer_v2_pred_8.pdb,0.583
afm_dropout_full_model_5_multimer_v2_pred_43.pdb,0.583
cf_woTemplates_model_4_multimer_v2_pred_45.pdb,0.582
cf_dropout_full_woTemplates_model_2_multimer_v2_pred_15.pdb,0.582
cf_dropout_full_woTemplates_model_4_multimer_v2_pred_3.pdb,0.582
afm_dropout_full_model_4_multimer_v2_pred_41.pdb,0.582
afm_basic_model_5_multimer_v2_pred_17.pdb,0.582
afm_dropout_full_model_4_multimer_v2_pred_45.pdb,0.581
afm_dropout_full_model_4_multimer_v2_pred_36.pdb,0.581
afm_dropout_full_model_3_multimer_v2_pred_4.pdb,0.581
afm_woTemplates_model_5_multimer_v2_pred_7.pdb,0.581
afm_basic_model_1_multimer_v2_pred_42.pdb,0.581
afm_basic_model_5_multimer_v2_pred_21.pdb,0.58
afm_dropout_full_model_2_multimer_v2_pred_18.pdb,0.58
cf_dropout_full_woTemplates_model_5_multimer_v2_pred_42.pdb,0.58
afm_woTemplates_model_5_multimer_v2_pred_42.pdb,0.58
afm_dropout_noSM_woTemplates_model_4_multimer_v2_pred_45.pdb,0.58
afm_basic_model_3_multimer_v2_pred_46.pdb,0.58
afm_dropout_noSM_woTemplates_model_4_multimer_v2_pred_14.pdb,0.58
afm_dropout_full_model_5_multimer_v2_pred_53.pdb,0.579
cf_dropout_full_woTemplates_model_2_multimer_v2_pred_34.pdb,0.579
afm_dropout_noSM_woTemplates_model_2_multimer_v3_pred_4.pdb,0.579
afm_woTemplates_model_5_multimer_v2_pred_26.pdb,0.578
afm_woTemplates_model_4_multimer_v2_pred_60.pdb,0.578
afm_basic_model_3_multimer_v2_pred_53.pdb,0.578
afm_basic_model_3_multimer_v2_pred_48.pdb,0.578
cf_dropout_full_woTemplates_model_5_multimer_v2_pred_32.pdb,0.578
afm_dropout_full_model_5_multimer_v2_pred_52.pdb,0.578
afm_dropout_full_woTemplates_model_5_multimer_v2_pred_29.pdb,0.578
cf_woTemplates_model_4_multimer_v2_pred_46.pdb,0.577
afm_dropout_full_woTemplates_model_4_multimer_v2_pred_13.pdb,0.577
afm_dropout_full_woTemplates_r3_model_3_multimer_v2_pred_38.pdb,0.577
afm_basic_model_3_multimer_v2_pred_7.pdb,0.577
afm_basic_model_4_multimer_v2_pred_52.pdb,0.577
afm_dropout_full_woTemplates_model_4_multimer_v2_pred_19.pdb,0.577
